"orig_address","orig_lat","orig_lng","dest_address","dest_lat","dest_lng","time_text","time_value","distance_text","distance_value","polyline"
"Sundre, AB, Canada",51.7972173,-114.6405002,"Cook's Harbour, NL, Canada",51.603697,-55.8708805,"2 days 21 hours",247311,"5,942 km",5942296,"ssc{HbvuzTb}@ub]deTsUf}Ae`hAhy@{bmFnqMukuGpoWiddBlbLqqdCaRemt@spOsm|BGgtk@yzD_dqDc{Ece`@~aFqvf@`_B}_yCa~AcgmCxa`AkijAxqj@u|j@zva@{abAx|ViylB~h^_}c@omE{tfEtmU}c~BriEijxA~x^qfeChhpAwoaE`s@}_gAgsR{geA}nPei|FpsAoxjCvsOew}B|nSq}Pm_Ko{cA~}_@umnApDkiwAvfE}__BwwSotoAxrCiykAkyLkbj@xyDowq@{dEgsq@qnHcc`BpgDykkCx}b@q~mAh|YegzAnmq@yymEltYcei@|yFsta@hck@gzsBf_f@gkDhmGyvM`oJcyz@dfCksqAkj^a_sAsem@cwr@gsVek[oiOvuC_b^m|ZomSw_@a}o@k{c@q}JifiA_QsejBqbRs}qAqVuagAfpDkooFjpR}pjHhqx@a~oFnmOqhjBjdPmus@b~QsdLrnMity@hp\}y`@ltTkrJ|si@wd`Ah^wwvBdyDufmClvI{}InaKwwGzxC_as@hyKgjc@|iLi{CqBmmv@~mQ_wh@lzDugu@lm@eqq@|nIs|YhlZw_Eljb@ogLdkWguQp}cA{{gAtavAsvkBnpl@gamBd]c{iAb~Kysa@xpRg{q@lzYmkZjiUykNf}Asyg@tpo@mdbAt{m@mjm@l}Ic~SyeDyja@gcDsriBecY}x_Auif@sgt@o|iBoatC}lp@u~|Aaee@ybpB}nUefn@_yk@g`g@eocAoduAmz\u}]`iLyy^fxP_chBl{l@e~yAvpWur_Azb]odc@ruc@ezW~|o@vLjkv@y{Qpd}@_eKn{SgkPjoFerm@rcT{haAqlOyh\pkTkgz@y~DscnAwxTopu@gf@a`}Ac|T{o`As|Holy@`kp@caiA~ra@i|x@lT{wf@|ePsuGxa_@k`[vnHk}`@oaFs}u@w{[u{xAudC}kwCypMwndAfwDagW}t^sxOg{\qmn@q_`@yrhAyqS_hi@_|@g}i@deEqlDk`jGsuvE_uApkCafJfqMwnMx}JuxRchT{_`@i}l@aj^umc@eiUwkSqv`@_{r@imLklXw}_@i}Ru}Yg`a@k{Y}oPqm^exlAqhSeiGg|Zd`R_mZlxl@uxN`oTaoTzmGg`]khVepgAgpl@ww[uiLyrb@}hc@ojIma`@uuE|}DcnUcwFwcl@o_w@e~[_iNizMsmKstHdyEkqLstNc{Okok@hlFizsAuvJidb@u{EmpJskDj|L_nLhvHwuEyhF"
"Bragg Creek, AB, Canada",50.9516847,-114.5691561,"Ste. Agathe, MB R0G, Canada",49.5690845,-97.1840432,"13 hours 12 mins",47540,"1,382 km",1381927,"_o~uHfxgzTeDkx@ze@|BtuBeBnd@gcArDo~@rH}fAtiAe`J|BqmCjKgfKziAaeBJgyOVsna@c_A_n[g^awd@rWiwYyQyq^lq@gaMjc@ood@rz@slDttAmqCt{AyjDf`@eoJoDetF_|@{{B_VmeD^icW|oDquGpEqpS\m_THe{RxKakDruAmsBpyD}l@|a@oiDdaBg{AfvBs{Dz~AmnDlGacGv|EeiQzwDgkPvvBenN~m@k|F~`Dc{JnbM}iYpsKi`c@bxp@keuAzqEckUpcEa{Tx{GqnSjfEsoMbkAaeD~w@iVrhDimFxcCk_Ebg@u{BzpE{hIoa@maGoRmrLk\cmGrk@uoJ|zBkzHoIixDlzBef[{JurQcq@aaGkqAk_GmMy~ZhFc}XspA_aGeAyxPik@_gNn@wlNiQcfQywBomX_YonPkyBajKupBqcMcHicGmTksCimBqrGoGeae@}EcdPqrAutEklBgcKsjDqyG{jAggKi`BaxPqvAsdEkwCuvGk|Iew`@yyE{bO}^iqIjXsyNojGekUkkC_oM_O{bCatAabLsaCcdSOyhJU}nNk{CuxH{`Au`Ha@uhMrdB}eO_PmjPooDkxJua@whL{iAgeGs]ukKf_@kvMem@c`JkAssNlMe_J~Cu`Yv_@gkPhDmjKmi@m{[q|BefYpiDgsK`yCq{M~`@ql_@`FuwFnlBavFzxAm}E_WyuHx_@mqn@}_@ipp@Agrp@gAqaKkz@yiAaaEmmDez@yNqBevKEij\grGwnQ_lB_dV}sAws_@a]{l`@tN}aRrj@_bW~kOqxq@nzBoqE|NwyEMwbn@jm@ccLhgA_m^d{Aow]yc@gcErhBoj`@rtDi}ZphAmnFln@icFxx@qlMblB}yJneCwjKdpA{gIrsHot^~bI}uSdkAcmDdtBe`C`wBwmIniEcnMx{FofVd]{cDjhB{sE|pCokJfYurC~fE_iGdlAywKpnHmmWrzEocPplHsjMn}AiqIhlBkwJra@}{NbCmlHmSokUeu@srA{Z{jHkoFkaNme@miDmj@qrGu`@opTqKghCs`DcpHi`Bg|D}Fc|TmJynf@skAieI}@c}NHau~@{Aitk@m{Go|NeoA_bNwWcwQadAqtFd@qx\Oyrg@~U}nHdoBm`FvTeoF{pAaeHygA{bDx|Aiw_@x{Eqnd@|bDioZheAwbYmEevMfiAoiRzo@rIb^st@rAqdCsBocHtaF_NhgGnBluAqwAvOq`W_c@sjErzDipBt~Ogp@fwJnnB`sC|nEjWbN"
"Faust, AB T0G, Canada",55.31817,-115.637712,"Saint-Félix-de-Valois, QC J0K, Canada",46.1740366,-73.3997444,"1 day 17 hours",147193,"3,865 km",3864772,"qispItnx`UnK}ae@_xHkuz@`iP{{aAbbFwjt@d~YqhhAtsM{xRjXywp@brH{i[|uY}lOhdHskDhnJ}gf@pdA}hIfRsoBkH_rAvfIavFd}Hm|Hz_@y{CftC{jUrN{gLzpOn^f_W{jCn}HwcE~yAspR~kNCxzNB`oNy}@tjA{hAfyb@{F|kWse@veIapYpeXmg}@piPaq|@z`_@wxaCq`D{jlDloK_rt@rFkb_@niXw~~@bgHiqkAjpMgfu@vzPysiAntSgek@j~MypNtkH}s_@v{m@cssCfrPwzm@p`Tg_cAzwU_gd@p}J}o@fOqmNjfOcwc@fo@ctm@tzFkdyA~wSccrBtpIgygAroGmah@qYijSvh@uq}A~eKivc@hiOgiuA|vWsco@rpVs~m@tzx@uclBx|UqxZv~Lqoq@xzQ}dcBfhb@szD~}Lk_]~kMk|bBfej@}k~C|yAygaDftNejdAniNmhVzdNcmK`oCy~OyjAg~NniLo`hBzkEcsgAv`QofBc{Bqdd@ueGcq^j``@qtnAx|Agx`DciAwk~@ucNifi@`]ewUt`Bund@_Ikr[coMo|g@aNss^|iLyiTogTac{@teAwqtAeiEevVheG{ua@zfCokhAbdEgu\dcOwfb@x|JulHr{Daba@xeJ}|^|yLcxl@fvHswk@d}UufaAn}Gm{r@jaNmge@zxVecg@fhCw_c@`qPmx}@b}Tapg@tdVmsEzsUo`E|{DwlTbhL_}dAti@k}i@ctFcoa@i{e@odkAsbX}cOojIwnZ}|OcbHyzDmwO_kHvuCyc]{iNidQksNk_Stj@qv[ie[wvPyv]iiHshlAhdAq~tB_bQeyn@v\wyb@gzBe~dCn{EchzAgp@qbqBznD_qwAty\ymiE`tq@oiqExsGckd@tkAomq@rnPi|m@~}QmiLl`EonZuAy~Zh_NosAdjX}lb@hlRmgIzfSajQriTspm@JwtT`|Cyp`AwhAm`}Adr@{am@ztByid@nm@a{MtaI`iG|cJwzIfiDi|QaZqud@f}DooZhgG_|CbdK_}CkP_~^pg@{}_@pyK}hNxdIgoe@|]mdb@fWaoq@pjCehTnkF{aBxgZswCbgUubEvv\axHtqPkyW`bW_xVteRuqXllRq|a@`wY{m[zpUssRpvYad\jtD{pYfi`@oyl@hkLgweAzkB_~bAjeIg}S`lAob^pqY}y_@t`RsyMbcPiyAlvFscQ`_Bmdk@juZwsn@_zOuxWikDe|E{e@_{LznEoza@c}B_iR{kSqj]gNy~L"
"Cadomin, AB T0E, Canada",53.0324813,-117.3268223,"Long Harbour-Mount Arlington Heights, NL, Canada",47.4317032,-53.815488,"3 days 0 hours",259105,"6,313 km",6312766,"_|tbIrkbkUclV}ol@}bG{tSmxe@kih@spMqt^wzN{yBu{Eu~i@y}B{yzEnlC_lbJtcAcyuCvd`@cz|Dx`Q{_z@mnDqz{@|iJyfdEbnNaxt@nd[kb_Ct|_@ktaCpqWeca@~}lAex{Fz`t@{rmAlhPmwvA`dEcwuAbui@sxtFpaBcstBpmd@yelCf}y@yikB`_bAkl_ChxXebzAy`@q}\`i]{j@`mNmkQ~xMcx`Bz`SyivAniWecfAvr@m`oDdna@o_`BtbOyzTprAsyN`yEqqwAzjJqpxAn{Pwrb@qOuteAtpU{jkB~r@az}AbmAqyu@ucToakAfmCgch@c_Fcuq@}sGwfq@lxG{gn@akNotkA`uAivzAf|EstnBdrQoee@ro]cyeAfdx@oioEd|b@s~oArhSywpAdtd@u`gAfm_@`vAxxIyhm@fbNs{rAumUuboAgq{AsxkBuj[irGy}QswU{nR`w@eiYs`QotZgqz@wlDo~~AspNgerCdpByy_FjxK_mzHbgx@ey`GnmSkdpAtkSihbBryXi~a@y@u`n@pf]c`Uxde@}tXha`@{rgAh}@}`cA~[idrCj{Fkjw@tgWe_FbzDc_oAz}Qu`CDsl\i_@s~d@vfH_jPzfMsp`@n_@cjYfxHa{uAnjkA__S`l`AmwbAprk@k~_Axsp@yvm@dqr@edfBnpPae_DrdZexd@|ab@wiOrkLc~c@jjM}us@~`YkxWnmc@mn`@|jWew_@owCcsYx}DafkAgnLydgAspf@u}_AyfgBkpoC}s}@ilhBsm]qk~Ay{t@u~aB{zlAkw~Aog]gf\}rR{x_@jzVwuzArni@q{rBnat@_x_Bbkb@{pb@`ik@ykBtsn@acD|da@{_QtyZagAla\yvExoVch[l~SionBwsOc`ZhiOatc@lmAed`AycGaud@mpHwzfA}cTiviB}}Qc|}@`pb@ekeAtxc@s`w@zbFusq@rwc@cu[llZ}ykAif^w~cBsaGkboCw`Oa{mB|wDg`Qi_Rm}Ieif@yyf@gh\mds@}|Tkwu@mtHyjh@t~GafZgalGuvsEeiC|tEyjI`ePglTm_Cop[_xo@yts@oji@{kc@yt|@uu`Bk{hB_hLmeMipMeom@qa\c`b@_lMyln@gxYibh@~pNkkh@av^}wwAjoJqin@jteAiOryQiq|@_|J_tn@y|QiuzArgYea_AduPsl}@thi@sx`AbyBaeRx~Pr`BjfWvvU~vK`sMbqZucXpt[c{Snap@pdEbwf@wib@~dY}}LjwHzoR"
"Grimshaw, AB T0H, Canada",56.1893767,-117.6105042,"Mary's Harbour, NL, Canada",52.3054507,-55.8373376,"2 days 21 hours",246903,"6,073 km",6073328,"sn}uIrxylU_pFajaAj{D_aNxh]yyJ~a`B}Hzyv@jaP`ny@hfKnqe@qkF`|JefXt|u@idj@t_Tw_~@b{QmqgBjg{@embE|sb@_olC~fWg~OpjEmjMiFiklAsA}vnBrhFmucE`jd@}gmCeq@kg}CduUuhyCvhy@momFpqb@snz@zlc@_qxBlvd@}ijBzsf@gf|A|{NiwKtxOwls@b{Pky~DbwUojhCt`HmnvC|k\sr{B`xd@ghdApvg@i{tAhvp@uijAnu^cmiBtb@qlk@~kb@o_EhcSkteA~rj@_l`E~gYit_Gf_b@i|s@ef@wnv@jhOy~yBngSqeQobKmrcAr``@awnAzIqu{AzqDad{AonSwcrA|rC_uhAwiLirj@z}Eq~p@{gGuar@gvGil`BupCcyb@bbLk_kB`v`@eiiAdzX{k}Aveq@mklErpa@ehmArsk@epqBdcf@wvCpzFyoN`aKon{@|nBulqAwz^g`sAivm@squ@ksUmnXaqOhvDenr@wr[kbp@uke@_jJqevD}}S{kqAfCe{oAtxDgieFblSaylH|`x@crmFpbOcipBdpc@{sz@x}DamZtxPqn]b}h@{yl@znh@cz_ArcAqoyB_{Ce||BmdEqte@ixMapWd{Aayu@xyLktvAjqDqmZa@ui_Am_XcuGy{IkhXukVaySstOsx\yeCcy^mxPeqLwez@{qa@a|UiroBg}q@c~_Ag|Psgc@ddAo`z@tn@od_BpfAewm@b|@sqr@b|a@yt\r}l@_zn@vxd@wuhAl}k@artApzYs|~Abtq@u|uAfpTwb_@yjGaafAhxM{zxAupFgeqAjjM}yiCjeWscaAj^k|k@a}l@siz@aa\_bc@{jZy|Ek}a@y{bAiyXk_t@upRyiUuhPb}QevJgsBahP|_JsoZfrMunZxcVacU`nN_}g@uoAalLjnPska@_cK}kRjtKyxj@_sMm`Ma`Mmln@whF{gdAguwAeyGcfL{vNrsN}bVj}Euw`@_uQokPozN{qVvdRomy@ekn@sp^cagAw_Icl^goj@pqFokUw_A}wFmdR{nHomg@qkRapO_dBcba@mxDs|[_iRecc@j}Bk`k@iuOg`_@a|e@orfAijQ{aaBexI{gcAmf^_|_A`hh@}vwFf}Wg}qA~jGg|vAxjd@_ngCmlBgwkBspZ}nl@ucHqib@zhFccy@hid@drC`eLepb@|fi@kevAbnXahi@|kJknmAurF}xoBaiu@yz`A{x_@kdlBl~J{yrAjnkAelrDhft@irkAboC}}b@"
"Nisku, AB, Canada",53.3377723,-113.5240013,"Sainte-Anne-de-Bellevue, QC, Canada",45.4032673,-73.9504015,"1 day 14 hours",135145,"3,611 km",3611299,"appdI~s{sTKqjUXc{c@ezAayV}dGVsH_tF_@}~H]_vP`qBgmMjkAoe`@dbMaxj@ngXyksApq^wj~AntR}acA|jJu~_AzF}nzCa@cwi@bVazvAdiO_bk@zB}ndBsA}yc@xbBk~XuoAc_Jr{t@u_bDbnOqck@r~Humt@fpc@s_x@dtKakInyK}zYp`Coy|@plGw}xA`bPua_B`yKogcAnfAib\rcFesZ~d@s`WwsAmzpAznKkcq@npKepmAhsU}mo@nw\ipw@d~v@cziBnkVcya@rsL{cd@xtVmazArcCyvYvp[yd@tvN{lSzyLajcBnpQm`xApiNogn@rwH{iOd`@qmqDjlNkw|@|cCmhMryLk~Q|bNmDlBc{RjkA}zApYmlPatAku\blKeqbAn~G_wqAxzOejCcDsp^qdIc{c@pySwrs@fqJsx|@fj@ogo@ty@emlAn|@mau@ekRgxl@ij@udXf~Bich@lb@sxZ_sMulh@}Z{x^jeLmdUihRqyv@kg@k}q@v_Bi{f@qgG}vThqHy~[}OeslAtcFs_]p~O{ge@ftH{iJtdH}_EbfAogSj~CsxQdhBicPv`Ngrl@rnGshh@hjUsdaAplJa_t@boK_ki@nyKktYv~KcsJ`zAg_d@fiPmpr@vrSkzq@n|RotJra\R|{CucUrmLo~bAd_CieSeB_bViqFuda@knRwsp@}_Saj\cpV_zQysV}sc@smJopKqjFso@uh\quIkkQijTyrIdiEy|Hw_EkyIr\kbOwhSytLytGkzFohX{{AcvZ{pDalm@rd@clnBmnMmgq@oiAs{b@gxBiqgB~}E}ixB}~@orjBl{DkzcBpaI{njBhxOeotA`p^{ieCdqRq{oAbiIepc@|\qs`@rzCota@`vLsjZ|jDmnJd_Jq`DfkHgjZu@icd@nzVgaG~tFizPdbXwnQfbMysAls^spz@x_Je_Nf{LqqQ~fVooJ`nVuUju\ig^h{QahWznX{nZdyM{dApdJeqStlWchEhra@ncUnoJ~NtsN}vJnfSveKfnLpQhoIf|AjnGyuI|iPzlDtmWtxAlxf@w~n@zzMk{Nt{RgE~vGqtM~bEomm@k`H{axAnnMesqBnmMuzy@q{@yz]djKooVbdNgfLtbVax[tjXyxZvnNobf@|p[uqj@jaM_~OvlHgiY~pCmn^l}Mmda@rkLswf@inDe}MiwNspa@caFamSbnO{gu@dnCit~@kwYwv~@y_JmcWm_H}xJp~AqoYrjKqkTh{Hyuc@tKkxUz|A_{BdRaB"
"Rosalind, AB T0B, Canada",52.7874933,-112.4404529,"Colombier, QC, Canada",48.8542939,-68.9369297,"1 day 17 hours",148838,"3,887 km",3886954,"y`eaIx_hmTyaGli@udMerFxtDmtT~kBm{KrxI}ss@zpFq{iAljr@umwBbd@mcf@r~O{il@vyGa`gBysM_xmC`vDapoAtfC}dZ~vVkrUbzIwwUnqI}_n@lvQi{`A{O_mz@utLso`BjaBgejAjrIiql@~zJuj{@fy@q{VjcI{h`BbsTgqwBpxMeuxAayAkzs@duDeqeA~fRqm{@nnMkfhArbXy~i@vxSsti@zmWo~n@`_c@ai_AdpTgf`@~vKqdt@ndMe}k@{Kaob@jx[{}A~rL}xNddIg}n@dcMoaoArpW_ibBpjJg{^fdCa|bAzqGqdmC~nVss|@b_Mqn@v|AqpJbS{tHloCy_MyaDyhMz}Og|iCliJkya@fmJelAfR{qRapIsac@nyBwhYz`Z}jaAnOobo@rnAqq`B`pCuxVw|NoqpAgqCann@vrBqcc@mnLyol@qm@qos@jzIqnIyeCagNqdBamSaoMotj@v`Bklt@scAqw]zzCgxhBdiOopx@~lO{o[b|Nugl@zrJ}oa@b}H}vj@zdOquq@pwZmouBfzOsia@~~NexTvpAywMpnFk~a@jyVsvpAbhU}hWdyRriA`}OcaIdtHijn@zqHoer@fjE_vQ{wG}sTaqFwld@cuToul@a}k@sgl@mxKueTe|MynKinC_mGigFlbBgu^ohT}iGmiJacH~wByuSgJsx]sv^}mNw_dAchC{kaB~gA_{b@iqI}dg@sjIobkAjrEcmyEvxBi_mDtyLcx{Cfsw@qatFnaQ{_wAzvKivy@fvEs_ThbKsjAp|KsqSrEibl@xlZcgNpmVmf^jhMsfDvqc@ssm@Kc|t@~~Ays{@dV}coCsaJkl]{jHwwNakF}}HDqlI_Dunf@vfAm{EnsBotv@|}Cwq^~`H_vX~nAmbUOiet@wpDmaGwmRc[GudKshIstLqb@ktJszUcEckAqeTmiM}oDsp@cnd@umIa`I{tVmiJunHkyQonSioBgiMa`KgtCque@mzJu|n@k_T{lq@msS{oV{sYwyXojHsrWx]}xh@|@{zh@tZely@~vDasr@goDkc~@~pS_oItyx@gqn@~a[g}mAxzWsq[raN_r^b}P}u]f|Nszi@hpL_uk@n~]qml@hgLg`n@~n\gkb@`aEaq`@sfKwkc@nkI}svA~fE_de@cxB_kMy|Diqc@nwB{wo@oa@oxk@~rG{sg@~}Umg{@j}Lufa@wxI}zPotIyad@woScfUolTadJofKutLvvAwxJ}nQyjImyKtd@w~IwcGgeFuhUg`EcV"
"Chateh, AB T0H, Canada",58.707471,-118.693053,"Watford, ON, Canada",42.9555663,-81.879921,"1 day 15 hours",138704,"4,048 km",4048089,"uhieJpfmsUt|ScwAtqDumvCxbJ{zsDmC_hqAfCeqx@bwGyxTxtCgZbpBhUdrBmeCttD_iNfp@_iQ|}MgdGjjRwo]joS}gYt_WilJlfPq_RtbL{`WrhTfcCxrPsyEnlLocBn}Dv|Ix`NctAzhOlrBbtUamYxtFouTxpL_vChhbAfaa@tjt@b`Hrda@xoHzrL}eHv|_@bjChiNsxGlfNmzE~RktMvsLa_A~mLp[tgHu{MxlTmgS|g^we[`jOopLxbIk{J`wMbbDxjHmxa@zFe`]vrZ_gy@tqIklPbM_js@xfWyxc@``]ktOjlDw{k@qDysJh~RamEbgDgwGbVqab@|kW`Q|tVi}Ad}Ao|YnpU?zzXyDh}CslB|`m@u\hsN{zGzfHynUtmVef_A~jGe`[zeRqapAnfSif{@wrCui{CtsVmuzCdsPwma@f`IopjA|o`@qbiCnxSqe]~gG}~Otkh@mj~Bffd@}oiBbkA}e^~qUete@zwMuuOnrC_mJtnNeqA|~wA}sf@ldqAakxA~`j@g~j@bx_@e_|@hqXgwz@n`Ao~u@j{^gxd@nxkAmgtCzhfAiqmCryHmbRxjUe_@fwPuu@vo]c`C`gYO~iBmjIdgEqdOl}AkiF~zKikNx|Is~d@znNeBpfCy`_@`ZavZb|NoUvHu~ZpfOyg@rmTkqQbxH}gBv|Wuft@fkNqvZneWspb@zcYypt@pwb@udqCvw\enoAjrO}nm@reG}yMfzWbRz|BmS~fEirUIwsk@Ki{Xhu\{zYrkw@esk@jxWeyHm~BiblChuEaqlA~CulpAnmDqekAziFypi@bak@ytq@|~|@wkl@np[y_d@pjYseh@`oSmxh@|jPyglAr`b@kaqBho_@{tjAt`Y_uw@lrf@q}dAroI{eaAlbC}oZlzOgsN~|@ikkBd~DabnA~`NaigAjvY{~m@|c`@ied@psa@exi@r_Vw_j@fpMg}[zlPg}FdvVuif@byRefj@pci@o_x@jxIubArlCswVt_Fed\f~JscDvpi@e_XnxX}fOh~LecD|bEu~Qn~YamVlmZc~I|ocA{{Br|Vk|E`hD_nb@xkZkmpAr{Ckdz@rmRsoAtpHugQp|Xe~Ad~NieW|uMwaRjlFysR{vDg_xAe~Hkjp@erUyi[okt@oom@evW_`b@inCy`p@u~FusgAiwCme`BuyEeue@egNojCk}NcgFwcXw`WavWq_[gtQ__N|`@i|WsuAeic@asNmbd@ilLa|v@ifHyrr@|~Fk_hDmwB{zlCdxEq_L"
"Canmore, AB, Canada",51.0749582,-115.3591374,"Port Dover, ON, Canada",42.7865022,-80.2033046,"1 day 8 hours",116673,"3,434 km",3433549,"oqvvHrab_UlpCenImtAswa@ueNygp@ynBeeRdjFqyRldF}kd@tiKajB|Vmh[zcAqma@hyDmqSbzNclK_z@exq@bzCgzhBhnEmmT}wAaqRrwD}hq@xoBozp@llLcqN~wRun`Alw}@yrcCrio@s{qBvfTqb`@w{@sbUnaCwdb@poBggn@ycCktR{yAomoAcqIuycB}xFgla@gcBs{|@y~TyraAkhQaqz@u{Gsrg@qiIcqp@gvE_z}@diAcs]w}Giv`@}^ajtCdu@aye@~sDolp@rvDg{\|fh@}gcBhpiAgrqCven@a_~Atdx@aszAl`QmvZrtB_cWx~CskN~~GitMh_Pggi@|mS{nAr_@}xz@hzNc_@vIyb[roY{~CxlJsrMdvDtuAdeK{jQ`iUm`t@|xKmkT|yIsoNpkMw`X~iGk|VtfOoj_@x|PmvdA`dU_arA`gYekgA`sUc`p@nvVfOd`FmP|yAop]Xwag@@{tOrzAuhKd{q@sbf@ptm@}}b@|}HdaC~^e_LwsByxkAmxAuriAlNqll@jfGi~Z}Dg}oAtCisa@noD}kKnB{|Vd\}_Xl{MauShmOgnPzg[elYpk[gmT|``@oa]p{X{f[vyOiw]jcF}rQtqTezh@ptC}nr@rtOkt`@frLwc\h_BqsZ~}Igdt@fcT_mc@zzBsnRv_Hq}F~cLizZ`m^abjAf|TyvWdmCeac@bjHa{y@bcMpC}i@_k_@rmAsbs@hxCyn}AnbGwa`Ap|L{x\`sFgq[|rRkkQ`jL{eRtwc@q|b@~gk@eypAdqKwaOtuQ_eD`yQojl@t~FcbWzaSy`UrzVwfk@f~LqIj|Ionl@vwG}mOx}PucDrof@maW`vZc}KroOqp`@p}[gcOhoZkuFfkb@`w@`re@mmD~cIsy@~pAgoHruGe{p@f_W}ymAdr@mih@juFe^bcJqYlsD}fHhnImkJtrIyTxiM}vHjjPqgX`~NitJ~t@cflAarRivrA{aXqh\{rXi|XqiPy|FwqFcfN{yOc|RkoE{jTijBqcs@atCi_^{eBa|j@shF}f_@lq@u__@}yB}_X_`Ac}YewRooDyaPagQm~TkzPu{Ns|RarQijAieG}oQ|qCwo[yzGmme@qjWyuu@{n@oib@ufGmbWyr@ykcAjhGcpbBjg@gft@uiDajOz\y_[jMyjgBvQ}y_@dxGwsLzyGybYs^ea[meL}oq@qrIubWptIqiIlnHwlFjnDenRtu@wdUp`D{`Fbc@{cCvrDwsKeqAazOj`Iu}GwXgfHt\aaH"
"Sylvan Lake, AB, Canada",52.3076936,-114.0980214,"Pontiac, QC, Canada",45.5635445,-76.108123,"1 day 12 hours",130133,"3,485 km",3484505,"ajg~HrwkwTxyC_bMmQke^plJctHjuOiAzrAw~T~yA}gr@Oax[hoEm}H`lCgBbdEmEOy`t@p@shHS}c\zdDulIvyDBjaKxLf{ODjoOFxfPMDgn^Ce`^Das|@zsDm{t@hgFerv@buTaugBbgKq|g@dhCmsz@L_y{A{dPkimAHauuAatDovmDqtDu_e@myAqfJhoGagAxtDg|~AwD_avAgnDkliCUu|NbzUwjS~bOy_Vl_T{bQfzl@cim@~_PgjSt_Nuce@jcYyd|@pmAyct@nk_@mkh@wc@wbr@itEcjiChyTqsgAtMsn}@hyEurqAzlYqz|Bp|k@uenBtmRkjr@tcTswi@|sD{yg@aw@ia_@g~O{jgA_bEgugCsoDeejAm}E_ng@zM}|vAuw@s~m@rvPwi}BdxBitVnnNc|Bnk@q|^s`I_fd@poQ}bo@doLysw@fk@i{x@by@glkAnqC{}PooA_ad@auQgrj@zRmoo@dfAq{_@odBq_]aeIgeN_jBos]|kDoaSf_HiuMssDkyMi{B{vR{_Ma{k@leBofs@wiDccc@bcHkm[yEmwmAvsDmnGrS}}SnzKmiSnoM{z\tgHy|DhiAcvRd}C{iRdoL{mg@r_E_`f@paSwcu@bbQuh{@fwFm{q@~|Raym@`iLq`K~GmyOnjJeob@jtGc~b@dpSkjr@l~Rq{J~kRliAnwHaaA|n@{uHx}EewXhvAgq[~cJamm@bQ{cU_cE_jPa_Ha`h@iuRunj@{lS{aT_pN_yH{lHkuQkpMedQ}pJe{J{}B_nCweBx|@ytFfaBee^cwXwzGqaHopIdlEizHoeEivIzc@k`]__\}oKujiAe}Bmwq@pPyzq@vQ_}`@qxLyep@ojCspgAtkAimxChjA{bdAe{A}toB`kFmgs@gSif{@zkNul}A`~e@cvjDxvOicgArsKsgf@neDcks@~~Bwe`@~uM{{[hvCc|JpmIclB|lI}lZ_Cave@jnTuaCbaIqnT~~WawQvcM}oAx{^iiz@btWan`@feSq`K|kWxn@zue@qdj@v{ZyuYdtGcjNhtNgr@p~Iy~RrnM_xF|iI~FpnQjcKtdOv~HvfJfVxjZyeI|sG|sIlhLlJnsIlnBbsGy~IjzOxjCnyWpwBlyIqaKbxi@snr@`~Z{aE|_EweZ{r@oedBckDehO~oF_mq@x~Betd@f_Isqw@bkF{k[q}@sp]lvRwkb@hmMagI|i^sg^zoIs~O|wC_gS`}]sfj@lzEahPkgAkhOnGs_l@rkI}qq@axEglO"
