"orig_address","orig_lat","orig_lng","dest_address","dest_lat","dest_lng","time_text","time_value","distance_text","distance_value","polyline"
"Sundre, AB, Canada",51.7972173,-114.6405002,"Cook's Harbour, NL, Canada",51.603697,-55.8708805,"2 days 21 hours",248376,"5,942 km",5942296,"ssc{HbvuzTb}@ub]deTsUf}Ae`hAhy@{bmFnqMukuGpoWiddBlbLqqdCaRemt@spOsm|BGgtk@yzD_dqDc{Ece`@~aFqvf@`_B}_yCa~AcgmCxa`AkijAxqj@u|j@zva@{abAx|ViylB~h^_}c@omE{tfEtmU}c~BriEijxA~x^qfeChhpAwoaE`s@}_gAgsR{geA}nPei|FpsAoxjCvsOew}B|nSq}Pm_Ko{cA~}_@umnApDkiwAvfE}__BwwSotoAxrCiykAkyLkbj@xyDowq@{dEgsq@qnHcc`BpgDykkCx}b@q~mAh|YegzAnmq@yymEltYcei@|yFsta@hck@gzsBf_f@gkDhmGyvM`oJcyz@dfCksqAkj^a_sAsem@cwr@gsVek[oiOvuC_b^m|ZomSw_@a}o@k{c@q}JifiA_QsejBqbRs}qAqVuagAfpDkooFjpR}pjHhqx@a~oFnmOqhjBjdPmus@b~QsdLrnMity@hp\}y`@ltTkrJ|si@wd`Ah^wwvBdyDufmClvI{}InaKwwGzxC_as@hyKgjc@|iLi{CqBmmv@~mQ_wh@lzDugu@lm@eqq@|nIs|YhlZw_Eljb@ogLdkWguQp}cA{{gAtavAsvkBnpl@gamBd]c{iAb~Kysa@xpRg{q@lzYmkZjiUykNf}Asyg@tpo@mdbAt{m@mjm@l}Ic~SyeDyja@gcDsriBecY}x_Auif@sgt@o|iBoatC}lp@u~|Aaee@ybpB}nUefn@_yk@g`g@eocAoduAmz\u}]`iLyy^fxP_chBl{l@e~yAvpWur_Azb]odc@ruc@ezW~|o@vLjkv@y{Qpd}@_eKn{SgkPjoFerm@rcT{haAqlOyh\pkTkgz@y~DscnAwxTopu@gf@a`}Ac|T{o`As|Holy@`kp@caiA~ra@i|x@lT{wf@|ePsuGxa_@k`[vnHk}`@oaFs}u@w{[u{xAudC}kwCypMwndAfwDagW}t^sxOg{\qmn@q_`@yrhAyqS_hi@_|@g}i@deEqlDk`jGsuvE_uApkCafJfqMwnMx}JuxRchT{_`@i}l@aj^umc@eiUwkSqv`@_{r@imLklXw}_@i}Ru}Yg`a@k{Y}oPqm^exlAqhSeiGg|Zd`R_mZlxl@uxN`oTaoTzmGg`]khVepgAgpl@ww[uiLyrb@}hc@ojIma`@uuE|}DcnUcwFwcl@o_w@e~[_iNizMsmKstHdyEkqLstNc{Okok@hlFizsAuvJidb@u{EmpJskDj|L_nLhvHwuEyhF"
"Bragg Creek, AB, Canada",50.9516847,-114.5691561,"Ste. Agathe, MB R0G, Canada",49.5690845,-97.1840432,"13 hours 15 mins",47717,"1,382 km",1381927,"_o~uHfxgzTeDkx@ze@|BtuBeBnd@gcArDo~@rH}fAtiAe`J|BqmCjKgfKziAaeBJgyOVsna@c_A_n[g^awd@rWiwYyQyq^lq@gaMjc@ood@rz@slDttAmqCt{AyjDf`@eoJoDetF_|@{{B_VmeD^icW|oDquGpEqpS\m_THe{RxKakDruAmsBpyD}l@|a@oiDdaBg{AfvBs{Dz~AmnDlGacGv|EeiQzwDgkPvvBenN~m@k|F~`Dc{JnbM}iYpsKi`c@bxp@keuAzqEckUpcEa{Tx{GqnSjfEsoMbkAaeD~w@iVrhDimFxcCk_Ebg@u{BzpE{hIoa@maGoRmrLk\cmGrk@uoJ|zBkzHoIixDlzBef[{JurQcq@aaGkqAk_GmMy~ZhFc}XspA_aGeAyxPik@_gNn@wlNiQcfQywBomX_YonPkyBajKupBqcMcHicGmTksCimBqrGoGeae@}EcdPqrAutEklBgcKsjDqyG{jAggKi`BaxPqvAsdEkwCuvGk|Iew`@yyE{bO}^iqIjXsyNojGekUkkC_oM_O{bCatAabLsaCcdSOyhJU}nNk{CuxH{`Au`Ha@uhMrdB}eO_PmjPooDkxJua@whL{iAgeGs]ukKf_@kvMem@c`JkAssNlMe_J~Cu`Yv_@gkPhDmjKmi@m{[q|BefYpiDgsK`yCq{M~`@ql_@`FuwFnlBavFzxAm}E_WyuHx_@mqn@}_@ipp@Agrp@gAqaKkz@yiAaaEmmDez@yNqBevKEij\grGwnQ_lB_dV}sAws_@a]{l`@tN}aRrj@_bW~kOqxq@nzBoqE|NwyEMwbn@jm@ccLhgA_m^d{Aow]yc@gcErhBoj`@rtDi}ZphAmnFln@icFxx@qlMblB}yJneCwjKdpA{gIrsHot^~bI}uSdkAcmDdtBe`C`wBwmIniEcnMx{FofVd]{cDjhB{sE|pCokJfYurC~fE_iGdlAywKpnHmmWrzEocPplHsjMn}AiqIhlBkwJra@}{NbCmlHmSokUeu@srA{Z{jHkoFkaNme@miDmj@qrGu`@opTqKghCs`DcpHi`Bg|D}Fc|TmJynf@skAieI}@c}NHau~@{Aitk@m{Go|NeoA_bNwWcwQadAqtFd@qx\Oyrg@~U}nHdoBm`FvTeoF{pAaeHygA{bDx|Aiw_@x{Eqnd@|bDioZheAwbYmEevMfiAoiRzo@rIb^st@rAqdCsBocHtaF_NhgGnBluAqwAvOq`W_c@sjErzDipBt~Ogp@fwJnnB`sC|nEjWbN"
"Faust, AB T0G, Canada",55.31817,-115.637712,"Saint-Félix-de-Valois, QC J0K, Canada",46.1740366,-73.3997444,"1 day 17 hours",147622,"3,865 km",3864769,"qispItnx`UnK}ae@_xHkuz@`iP{{aAbbFwjt@d~YqhhAtsM{xRjXywp@brH{i[|uY}lOhdHskDhnJ}gf@pdA}hIfRsoBkH_rAvfIavFd}Hm|Hz_@y{CftC{jUrN{gLzpOn^f_W{jCn}HwcE~yAspR~kNCxzNB`oNy}@tjA{hAfyb@{F|kWse@veIapYpeXmg}@piPaq|@z`_@wxaCq`D{jlDloK_rt@rFkb_@niXw~~@bgHiqkAjpMgfu@vzPysiAntSgek@j~MypNtkH}s_@v{m@cssCfrPwzm@p`Tg_cAzwU_gd@p}J}o@fOqmNtfO}wc@xo@ewm@|yFcfyAlxSw_rBhpIqdjAxoG}`f@i[caSfk@ko}A`iKead@hsO_vuAziWkln@ptV}cn@f|x@ojlBzwUclZ`aM{{q@fpPiev@|e@ctk@nib@g{Dh|Lk~\plM}|bBrdj@_~_DjzAou_DpuN}hdAbiNcgVrcNmoKbqCibPgqAwzNjrLeuhBpgE_|fAdaQshBa}Bced@edGkn^p``@avnAt|Aix`DkmAcp~@w_Nmci@n]utUpbB_yd@{J}h[apMc|g@oMcu^~eLkrTmdT{}z@bfAamtAshEauVdeGyya@|iC{fhA~aEay\loO_cb@bpJolHf|Dsea@`iJgz^xuL}yl@deI}kl@hpUwr`An{G}zr@rfNmde@lsVmmg@jiCixb@dsPkd~@h}Tidg@jaV{pExsU}aEtbEc}TzaLgndAth@u~i@mtFuma@gpT{`o@{lPok[q`XyxNwlIuxZm{OayGeyD_yOmkHhxCyg]}mN{_QymNu_Sbk@kw[{g[suPc|]shH}glAfbAcjuBcaQwjn@|\wzb@uxB}`eCfzEmezAwo@kmqBhnDmdwAv_]ohjEvoq@copExrGqpd@jkAmvq@bpPwlm@p}QuiLj_EanZoAau[leOa}@hhWqob@thRwdItlSwpQpbTgim@p@qwT`|Cqp`AaiAec}Adr@s}l@huBird@po@eqMj`IziG|bJk|IxjD}|Qc\}`f@`gMia^`cK}_DaQ{{^nh@a|_@hzKmhN`eIaue@d\g`b@xUk}r@nqC}{RhaGatB`zYe}Bt}TqgEdu\_|HjpPwvWhyWogW`nQibX~kRk}a@pwYio[`sUmsRfsYkb\jtDopY`m`@}|l@dfLwxeA|nBu{bApkI}eU~qAq`]|iYam_@b|Qi|MvaPu}A`wFo~Pz`B}jk@zsZ}qn@e{OgtWukDq|Emd@mzLhmEa}a@wiW}sp@yMs|L"
"Cadomin, AB T0E, Canada",53.0324813,-117.3268223,"Long Harbour-Mount Arlington Heights, NL, Canada",47.4317032,-53.815488,"3 days 0 hours",259975,"6,313 km",6312765,"_|tbIrkbkUclV}ol@}bG{tSmxe@kih@spMqt^wzN{yBu{Eu~i@y}B{yzEnlC_lbJtcAcyuCvd`@cz|Dx`Q{_z@mnDqz{@|iJyfdEbnNaxt@zsQswj@roHwisAt|_@ktaCpqWeca@~}lAex{Fz`t@{rmAtgPa}vA~dEytuA~ti@sxtFlbBurtBdze@omnCrpx@y`iB`_bAym_ChwXwazAe`@k|\ri]ij@juNyrQfpMms`Bh`SohvAdjW}`fA|q@mgoD`qa@mx_BvaOc|TnoAk{Nn}Ey`xA`hJo`xA`zPeub@gJqzeAplUyckBfs@gy}AdlA}{u@ocTcakAlmCeah@o`F{rq@sqGwhq@vwGihn@ckNc~kAbvAymzAd{EyqnBnqQage@zo]gzeAldx@wfoEn}b@w`pAzkSgzqApyd@gyeApd_@ppA|wIkfm@~_N}_sAcrUinoAan{AegkB}j[{tGm{QwuUgoRdv@ilYweQyoZopz@wlDm{~AgpNqkrChoBqw_FzyK}nzHlkx@q~`GjiSo{oAnkSgebBtxXgkb@}@gtm@bl]}qUnae@o_Xt_`@_ugAv|@ubcAj[{drCtcGwmw@r_Wy`FlzDmxnAj~QeaCb@om\a`@a|d@djHoiPhcMwr`@|^ghY~}Hg_vA|fkA{yRvi`AqzbAth}AkunB~or@aefB|oPoh_DrfZitd@jjb@wlOdbLu{c@jkM}rs@|`YuyWfmc@mm`@zjW{w_@wzC{uY~~DshkAooLejgAgsf@{x_AqdgBqmoCis}@kihBsk]uk~Au}t@i`bBu|lAsx~A{e]}e\wiR_``@`sVwmzA~oi@u{rBrct@cv_Bphb@eqb@rik@{jBttn@keDpda@w}PxzZsfA`e\mwEdjVck[|xSarnBumOy{Y|gO_uc@|fAap`A{~Famd@woH{xfAyeT_viBk{Qwx}@frb@mjeA|xc@qfw@~`Fgpq@pyc@}r[peZihlAac^}rcBmbG_doC__OmymBzwD}}Pq`Ru}I}jf@_~f@wd\ecs@q~Tktu@uuHwsh@plHkiZanlGqfsEwgCrsE_lIndPqlT}bCeo[evo@{xs@ggi@ojc@}v|@au`B{}hBkeLaeMspM{om@eb\i~a@wkMsln@qxYwbh@noNonh@_r^a_xAvsJg`n@xteAqLpsQgx|@g~Jmqn@_tQyrzAn_Yib_AlvPcl}@lli@a{`AdvBicRb`QfdB|cWbzUj{KrnMzoZkfXnw[c{Sz~o@tiEzwf@_ob@naYe{LtvHtoR"
"Grimshaw, AB T0H, Canada",56.1893767,-117.6105042,"Mary's Harbour, NL, Canada",52.3054507,-55.8373376,"2 days 21 hours",247594,"6,073 km",6073327,"sn}uIrxylU_pFajaAdec@y{Y~a`B}Hzyv@jaP`ny@hfKnqe@qkF`|JefXt|u@idj@t_Tw_~@b{QmqgBjg{@embE|sb@_olC~fWg~OpjEmjMiFiklAsA}vnBrhFmucE`jd@}gmCeq@kg}CduUuhyCvhy@momFpqb@snz@zlc@_qxBlvd@}ijBzsf@gf|A|{NiwKbbPeft@tqPsi~DdwU}gqCtaHshmC~s\oa|Bfrd@_|cAhsg@cxtA|vp@uijAbv^epiBnb@_nk@tnb@}cEraSmgfAptj@es_EfhYmw_Gb}a@a{s@of@{rv@dpOsnyBt~R}nQ{bKgpcAr``@_wnAjOmu|AjkDifzAsmS_hrAlrC{ohAohLarj@j_Fw|p@skG}cr@osG_m`BmqCayb@lkLq|jBbm`@}hiAtyXwm}Apeq@{zlElpa@sqmAxxk@{xpBp`f@isChxFqqNlbKwq{@zlBwjqAwz^}}rAsvm@yru@}rUcoXirOfxDomr@}p[{bp@_oe@qgJ{jvD{_TagqAzC}jpAnxDu|dFnqSogmHf_x@aimFh_Oi`pBlqc@esz@l|DqlZjaQcm]~vh@u}l@zkh@{v_AjeAcsyBq}Cay|BkfEo{e@cuMciW~zA{|u@b}LwqvAfnDknZ_@wm_Am_XqwG_~I}cXuiVi}TitOuh\mfCoa^{eQoqLqyy@}qa@_cVa}oB{wq@kx_AcePmid@vk@_`{@ru@kb}AbfAm}m@d|@yer@jdb@sv\zsl@q{n@dyd@kthA||k@cqtAjmZs~~Avaq@}zuAppTid_@ilGw`fAd`NkfyAgxFqxpA`mMc_jCzdWsfaAf^cwk@}am@udz@ia\qcc@ehZk}Ew~a@{xbA{wXqbt@mpRsgUwpPj`RuoJmpBchPjyIunZprMinZldVmeUnnNw{g@mqAqnLvkPgha@s_K}mR|yKewj@a{Mg`Mu|L}kn@yjF_ldAc{wAuzGybLsrNlzN_dVh~Eaz`@}fRcyQwdKuaU|dOamy@eun@un^{`gAucImb^ulj@xhFujUw_AgwFoeReoHulg@irRkvO_}Ao{`@_yDw}[ojRadc@t~Bsik@y`Pqd`@}te@wqeAykQohaB_rIwrbAge^}~_Ahfh@ozwFf_Xm`rAhlGa_wArid@cbgCsnB{ykByoZqml@maHajb@vjFuey@fed@vtCzfLqob@joi@awvAnkYoxj@teHucmAyuEubnBy{u@qqaA}d_@qskBp`KkrrArnkAslrDrft@ypkAjmCm|b@"
"Nisku, AB, Canada",53.3377723,-113.5240013,"Sainte-Anne-de-Bellevue, QC, Canada",45.4032673,-73.9504015,"1 day 14 hours",135445,"3,611 km",3611298,"appdI~s{sTKqjUXc{c@ezAayV}dGVsH_tF_@}~H]_vP`qBgmMjkAoe`@dbMaxj@ngXyksApq^wj~AntR}acA|jJu~_AzF}nzCa@cwi@bVazvAdiO_bk@zB}ndBsA}yc@xbBk~XuoAc_Jr{t@u_bDbnOqck@r~Humt@fpc@s_x@dtKakIltLez[|eBe~z@tnGg`yAv`Py`_B|xKsecAteAel^pfFgfX`b@qoW}sA_ppAzvKavq@~hKq{lAhuU}mo@`z\a{w@rhw@gfjBt|Us_a@|uL{md@fqV{zyAzpDorYnfZcf@luNenSd|LexcBhnQyrwAnzNqlo@~hHa}Mf^mtqDdlN{z|@n|CaiNx`LcyPnbNsC~Ag}RhlAo{AxWskParA}{\tjKqibA`}GaarAf}Oi`CqFks^eiIi}c@ncUegv@hmIoyz@xi@upn@zy@ollAnz@gcu@ejR}vl@oh@ucXv}Bgch@ra@{yZorM{jh@iZww^veLaeUuiRwjw@ke@krq@`}A}tf@agG}~TzrHyx[qPsolAt}F{s]|dOaud@zuHaiJ~cHqcEldAgdSz~CmyQngB_cPhaNkql@xoGshh@rjUavaA~fJ}rs@~uKaii@t|KowYz{KgqJl~As}c@zbPmtr@~qS{rq@b}RssJx`\o@v{C{bUloLcdcAl}Ba_SaFsgVynFqaa@muRcyp@sxRec\srVqzQqqVirc@}mJkrLijFiK{h\sxImkQciTarInhEscIs{DmsI`XgcOwjSssLosGk{FolXsyAgtZmrDqwm@bg@ifnB}rMcjq@sfAc|b@s_Cq_iBreFmvvBm_AszjB`{DmocBtcIqojBnyOuttApr^ejeCbmRsroAzhIasc@hd@eja@`jQkl}@tmOukN|hHciZXi`d@zyVsdGnuFe{P`fXykQj~LovAzp^gtz@paJa{MzzLoqQjsDw`I`rP}j@beXkiAj~Zwt\l|QsiWvwXilZ|pMkiAnfJqvSfiWg}Dxra@|dUlpJpK`uNstJxcSxcKvoLnSpmIhxApnG_uI`oPtxDnjWbnAnzf@mgo@hzMosNvwRsCfvGwvMfcEepm@s`Hg}wA|mMuzqBfnMsvy@wz@}{]viKokVzdNofLnaVgw[xjXkzZx{CqnSnwKgfTtkYu}g@nbMk~O|lH{tYzoCee^raNsia@|gLqpf@aqDo_Nc}Nqta@yyEqeS`nOkou@nkC{t~@wuYsq~@k`J{gWu_HwsJ|`BsmYjkKwpT~zHuqc@rJezU`~AmwBfQ}A"
"Rosalind, AB T0B, Canada",52.7874933,-112.4404529,"Colombier, QC, Canada",48.8542939,-68.9369297,"1 day 17 hours",149279,"3,887 km",3886953,"y`eaIx_hmTyaGli@udMerFxtDmtT~kBm{KrxI}ss@zpFq{iAljr@umwBbd@mcf@r~O{il@vyGa`gBysM_xmC`vDapoAtfC}dZ~vVkrUbzIwwUnqI}_n@lvQi{`A{O_mz@utLso`BjaBgejAjrIiql@~zJus{@ny@wsVhjIu|`B~wTs|xBnlMy`wAayA}ts@fuDmneA~fR{j{@zsMquhAb_Xcqi@liTowj@h{V_ym@rec@gp_AfuTisd@|oK}}o@faMg{k@oNgib@z`\axAzqLk~N~iImao@ryLucoAlnWgbbB|lJgw^laCuccA`sGmamCzpVkq|@biMgk@|oAwsJvSkrHhkCihMc~CyeMr}OuziC`rJysa@neJeoAlQawRcpIwzb@n|BioYp~YueaAhPclo@~lAot`BhvC_wVscOofpAwpCkqn@vrBu`c@_oLgpl@uk@oms@|yIyrI{gCkmN_cBmjSspM{pj@hbBsjt@qcAcw]tzCw}hBtjOqix@rkOeq[zdKylThvBoyVbtJepa@~zHkwj@|fOcvq@zvZiluBd~Ow|a@x|NuhTdnAouMhqFobb@`}VwzpA|bU{_Wb~RnjAjwO}bIptH{kn@rqHicr@nfEm{Q}uGipTasFatd@irTcnl@w|k@sgl@}xKwdTa|MaqK{nCygGihF|`Bct^mjT_jG_iJoeH`~BurSyN{x]{u^unN{ddAedCksaBzdA}pb@erIifg@}hImakAjrEuoyEvxBu|lD|yLyx{Chsw@sctFt`Qo~vAnzKsxy@|sEw{SvcK_iA|zKyrSxDshl@~mZo`NrnVce^nxN{eDj_b@uzm@Ek{t@j~A_p{@pTmaoCm_Jwn]gwH_vNy~EyiI@gtIyC_|e@jgAozExrBcfw@r~Cmn^j`HkiX|nAgjUQeet@eaE}wFg}Q{a@GwdKciIcnLcb@ytJ{zUcEekAgeTeiMu`Ekq@_~c@orI}`IckHmxIseMaPosHs{QaiSilBwjMm_KiqCw`g@cbK}jn@_}Skvp@wuSchVeoYg`YufHmuWt^{`i@Jcrh@fZiez@zvD}xq@omD{_~@zuSgtIxvx@oon@t_[k|mAx{Wop[daNss^jmQye^dlNg`j@`pLg_k@z|]erl@hiLwzm@tm\ejb@x`Ear`@igKulc@zmIsyvArkAgjs@q|Dqoc@txBsyo@ua@qxk@jrGgxg@~}U_g{@l_M_ba@k{IyzP_uIccd@mpSsfUcmTabJmdKsuLjvAwyJ_qQ}gIczKjb@aaQ}m]u`EwR"
"Chateh, AB T0H, Canada",58.707471,-118.693053,"Watford, ON, Canada",42.9555663,-81.879921,"1 day 15 hours",138766,"4,048 km",4047703,"uhieJpfmsUt|ScwAtqDumvCxbJ{zsDmC_hqAfCeqx@bwGyxTxtCgZbpBhUdrBmeCttD_iNfp@_iQ|}MgdGjjRwo]joS}gYt_WilJlfPq_RtbL{`WrhTfcCxrPsyEnlLocBn}Dv|Ix`NctAzhOlrBbtUamYxtFouTxpL_vChhbAfaa@tjt@b`Hrda@xoHzrL}eHv|_@bjChiNsxGlfNmzE~RktMvsLa_A~mLp[tgHu{MxlTmgS|g^we[`jOopLxbIk{J`wMbbDxjHmxa@zFe`]vrZ_gy@tqIklPbM_js@xfWyxc@``]ktOjlDw{k@qDysJh~RamEbgDgwGbVqab@|kW`Q|tVi}Ad}Ao|YnpU?zzXyDh}CslB|`m@u\hsN{zGzfHynUtmVef_A~jGe`[zeRqapAnfSif{@wrCui{CtsVmuzCdsPwma@f`IopjA|o`@qbiCnxSqe]~gG}~Otkh@mj~Bffd@}oiBbkA}e^~qUete@zwMuuOnrC_mJtnNeqA|~wA}sf@dyi@{fm@fjf@ecj@~`j@g~j@bx_@e_|@hqXgwz@n`Ao~u@j{^gxd@nxkAmgtCzhfAiqmCryHmbRxjUe_@fwPuu@vo]c`C`gYO~iBmjIdgEqdOppCqzG|{KelOxuHa`c@`iR~GEgff@~a@cjSnxNq`@`J}b[~sOaf@xiTsjQtfIinCldXgbv@bxMydXj`W{yb@bjY{vt@hmb@g{rCnc]eamA`hPu`q@la_@ihIbzHi{^V}mf@IevUzob@o_^nrt@qxi@b{Ts_GwfC{ykCtyEuhlAOaqpArmDm{kAfoGyri@tbk@g}p@fq|@{}l@ls[wvc@ltXg|i@hoSkuf@~bQysmAdob@q}rBfzPoqf@dtL_r_@xgYcdx@|kf@iwdAfmIswaAzaCed[nsOyhO~aAwajB|xDiqmA|jNwdgAj_Zgan@ji`@qld@rha@mij@dpVifj@|}Lwp[zzQuoFvdVqsi@b{Rcgg@tkh@}ew@zkIotBpgC{sVfhGon[llJ_yCtxi@ezWphYuwNlcRimYzfu@}h_@|ycAa}BjkVq`F~eE_se@rqZcvoAp|B{kw@vpRahBfmHcuPnuYuiBtdNewVp_OmwR|{DknRowDcexA}~Hizo@}rVym\u|s@cxl@ojW}ab@{dCudr@k`GqueA}}Cgf`BerEqyd@kyNsvCaxNelGm~WcyUgbMmwWo`Ns`B_bMweN`l@_oX{fBqbc@auNwed@__Luov@meHuqr@pxF_~gDe}B_unCf`FgxI"
"Canmore, AB, Canada",51.0749582,-115.3591374,"Port Dover, ON, Canada",42.7865022,-80.2033046,"1 day 8 hours",116845,"3,433 km",3433163,"oqvvHrab_UlpCenImtAswa@ueNygp@ynBeeRdjFqyRldF}kd@tiKajB|Vmh[zcAqma@hyDmqSbzNclK_z@exq@bzCgzhBhnEmmT}wAaqRrwD}hq@xoBozp@llLcqN~wRun`Alw}@yrcCrio@s{qBvfTqb`@vdAkhx@gSs|aA{yAomoAcqIuycB}xFgla@gcBs{|@y~TyraAkhQaqz@u{Gsrg@qiIcqp@gvE_z}@diAcs]w}Giv`@}^ajtCdu@aye@~sDolp@rvDg{\|fh@}gcBhpiAgrqCven@a_~Atdx@aszAl`QmvZltGsof@ruHshN|hOsti@tg@w`Ahe@`Rr~PkeCBcwi@zzD}yK|`Jgk@rLo_[|cZypDnxOy`JnfKa~Q`kUkht@`kKowSpvIyzNzqMiqXrlG_bVhaOqq`@jjRmvhAd}SclmA~_Ym}fAplOo{i@xmMewD|}NjC`hHitBR}g`@Eoac@^qiNtrBsvJdks@}pg@xil@efa@pgHv}BfJi`NqjBqkjAgsA}`mAdw@wdj@z|Ea`_@gEyslAttDaom@rA_dXpu@orUteMmzRhnO_zPhc\srY|a]qpUnyNyqJl~N_kQ`yWi|YfwOsv]`mFudSxiTsmg@hhCc_t@z`Pad_@~|Lcc]tsAwzZtgIwvu@lnTu`c@niDqqPx}FqtF~eLol[fg_@mpkAdySkmUnlCkfd@`tDga^bJefJdyDehNdpJgSqfAqea@lnBcyp@znCgt~AjnG}v~@tuMk`]fyEin[rb`@ejd@bcd@o~c@lok@s}pAdkLctMzgPexDpwQknl@pyFsmVrtT_iZrsUcze@~cMw\||Iikn@h~GacMdoQy~Cfle@alW|zZepKjyOwoa@ry[akNjoZkoFjpb@l_Ajeh@guDxlH}zJxhHikr@hhVknpA~s@e}c@fgGeX~kOagIniIucJn}Ie\poMgxIv|OmiWf|N_nJph@olmA_oRmxqAwoYeb]gnWyuWedPkeGorFcrN_nPapSytD}tS{xBkmt@}dCed]iaBmsj@iwFe{`@`dAu|]efC_fYg~@_mW{bS_lD}mP{lRc_McmHmlGspHqwMqxPovQafAy{Fq_R`cDax[oqHwte@whW}sv@etHaey@_i@{ccAl}Fy}cBtl@{xr@clD_mOn`@_y]pJ_ojBhe@ieZheGmdNjzGwaWg_@i`[uoLihs@{hIulUt}Jq`JvxGsqE~UgcP~pFcfCkFidUlhCc_E`c@ymBphCmiOy]{rL|fHacJ_g@m~Ftd@qkF"
"Sylvan Lake, AB, Canada",52.3076936,-114.0980214,"Pontiac, QC, Canada",45.5635445,-76.108123,"1 day 12 hours",130518,"3,485 km",3484505,"ajg~HrwkwTxyC_bMmQke^plJctHjuOiAzrAw~T~yA}gr@Oax[hoEm}H`lCgBbdEmEOy`t@p@shHS}c\zdDulIvyDBjaKxLf{ODjoOFxfPMDgn^Ce`^Das|@zsDm{t@hgFerv@buTaugBbgKq|g@dhCmsz@L_y{A{dPkimAHauuAatDovmDqtDu_e@myAqfJhoGagAxtDg|~AwD_avAgnDkliCUu|NbzUwjS~bOy_Vl_T{bQfzl@cim@~_PgjSt_Nuce@jcYyd|@pmAyct@nk_@mkh@wc@wbr@itEcjiChyTqsgAtMsn}@hyEurqAzlYqz|Bp|k@uenBtmRkjr@tcTswi@|sD{yg@aw@ia_@g~O{jgA_bEgugCsoDeejAm}E_ng@zM}|vAuw@s~m@rvPwi}BdxBitVnnNc|Bnk@q|^s`I_fd@poQ}bo@doLysw@fk@i{x@by@glkAnqC{}PooA_ad@auQgrj@zRmoo@dfAq{_@odBq_]aeIgeN_jBos]|kDoaSf_HiuMssDkyMi{B{vR{_Ma{k@leBofs@wiDccc@bcHkm[yEmwmAvsDmnGrS}}SnzKmiSnoM{z\tgHy|DhiAcvRd}C{iRdoL{mg@r_E_`f@paSwcu@bbQuh{@fwFm{q@~|Raym@`iLq`K~GmyOnjJeob@jtGc~b@dpSkjr@l~Rq{J~kRliAnwHaaA|n@{uHx}EewXhvAgq[~cJamm@bQ{cU_cE_jPa_Ha`h@iuRunj@{lS{aT_pN_yH{lHkuQkpMedQ}pJe{J{}B_nCweBx|@ytFfaBee^cwXwzGqaHopIdlEizHoeEivIzc@k`]__\}oKujiAe}Bmwq@pPyzq@vQ_}`@qxLyep@ojCspgAtkAimxChjA{bdAe{A}toB`kFmgs@gSif{@zkNul}A`~e@cvjDxvOicgArsKsgf@neDcks@~~Bwe`@~uM{{[hvCc|JpmIclB|lI}lZ_Cave@jnTuaCbaIqnT~~WawQvcM}oAx{^iiz@btWan`@feSq`K|kWxn@zue@qdj@v{ZyuYdtGcjNhtNgr@p~Iy~RrnM_xF|iI~FpnQjcKtdOv~HvfJfVxjZyeI|sG|sIlhLlJnsIlnBbsGy~IjzOxjCnyWpwBlyIqaKbxi@snr@`~Z{aE|_EweZ{r@oedBckDehO~oF_mq@x~Betd@f_Isqw@bkF{k[q}@sp]lvRwkb@hmMagI|i^sg^zoIs~O|wC_gS`}]sfj@lzEahPkgAkhOnGs_l@rkI}qq@axEglO"
